date_sold,price,first_seen,last_seen,external_id,floor_area,exterior_area,garden_area,terrace_area,balcony_area,layout,project_name,developer_name
5/31/2023 2:00,,5/31/2023,3/25/2024,057007f5ed4c8b27f9c73b1d46ab403f,43.53,{2.66},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,8fd413c0c6ab4fb5b45487c5edb8256a,40.51,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,33f0dd0d97791a62b4944b7ee0a1c57b,40.51,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,556ccc2f0160cf23b9d8991cd81beea1,40.51,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,227892.00,5/31/2023,3/25/2024,64f49aa3398822ccbbd33b9134db848f,51.78,{2.01},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,ac5d62fcfcdf1f58e76058ff972e4083,37.28,{2.23},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,03d9c8947fe332806a18c26d56e7148f,42.39,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,d66e17a78c8a9287c1fc28578beb7bca,42.39,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,7f02ac24694d68e96af32988b1039888,37.2,{2.23},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,2692e38d37fa45d806a6cd1f8f950699,57.92,{1.91},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,06eb16fd6747bd32996e4a67df9d5f10,42.2,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,9b6fc3ee95bbea88715517f25701c0e7,42.21,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,4212c94379fffd78a0fa9393da2e4cc5,42.2,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,9200040143c717b6cae4bf7aa457c3c5,53.77,{2.01},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,fd189e94aed987ce20ac5ef044e3d56b,47.64,{2.01},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,6f40c7a0aaa07be48d9623c5ec0d9b83,37.28,{2.23},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,650df857ef16f36449f7f209b7b9a50c,42.39,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,919559e9a6bf66a7c01365661d93208c,42.39,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,42d9e3daed2aac6efb4862b5a115fbde,37.2,{2.23},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,61de9b4a9154a8bfb061a6dbab855399,42.04,{3.30},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,42ebcfd408ef4fcb03dd6312d9fb56bc,43.53,{2.66},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,66202223755e97cc6e1ba6afc7666822,42.04,{3.30},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,8b58411a5d16725158688f79756ed943,41.72,{3.30},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,e019702534541a5030a0a762bc1c1b44,57.1,{1.91},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,b2ee5484750e218c88e947c39416c55d,41.72,{3.30},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,4e0d65b415bd20226e6d66a2eb111999,52.97,{2.01},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,0eb4a9f45429bc0c28faefe802d3620f,47.64,{2.01},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,93ba96afdde886f14d42975770266f29,37.28,{2.23},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,5f3f79599c5a08fdf396b1ea79caa98c,42.38,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,7119181a5fcbb96505f4f3b1c1e963d5,42.38,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,447ede237416e4a5fe67ac0d4dd2e4d3,37.2,{2.23},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,cb856e5a96121553df9d7166e75a4ede,43.54,{2.66},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,2b0e3ff2e19d0d91ab252f00fee6a9f9,88.08,{57.08},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,54df3bf80475ac864e4eae4ccecc69cc,67.5,{52.30},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,3ab355024c0f3d684d234db6f39cce12,66.87,{52.40},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,b415e6c574509471e8827946375a4d24,67.27,{28.45},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,031c940fb45d6a017082fc35fe779341,67.13,{52.40},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,a5b7a545ced2f99aa046ebf289537091,67.5,{52.30},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,a9ad3d0601fcc44888a17e4ea94c7770,82.72,{57.49},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,198240.00,9/22/2022,3/25/2024,8eb86f1a804842b7c987aa819395315e,47.1,{4.15},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,23ac351e1426be6015a562bf92cdea27,37.28,{2.23},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,0c0137d425dc0c127df0a0cbf964455e,42.39,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,a9938e74053cc9baf369581eec2e7ac6,37.2,{2.23},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,e38abcfedc7c5fa9de654975dd36e92d,42.39,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,,5/31/2023,3/25/2024,396a1b82af33470e90a10c14492ecb7c,43.54,{2.66},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
5/31/2023 2:00,169900.00,11/16/2022,3/25/2024,fed99fc80f0cfc764d81c6c3dcabf091,51.95,{10.57},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 10,Developer 8
6/3/2023 2:00,275250.00,9/22/2022,3/11/2024,38d1f024c386e4ad4edbbd52d336a97f,22.4,{7.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 7,Developer 5
6/3/2023 2:00,1012250.00,9/22/2022,3/11/2024,91c379e7a34df7467e5ea04f148abbe5,109.1,{18.50},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 7,Developer 5
6/3/2023 2:00,1247250.00,9/22/2022,3/11/2024,e66ee82fffa2ba0899b340691d678e3f,111.74,{10.64},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 7,Developer 5
6/3/2023 2:00,615750.00,9/22/2022,3/11/2024,18e708a42501fa9b7316b6b63930f112,71.5,{5.70},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 7,Developer 5
6/5/2023 2:00,255168.00,3/12/2023,2/28/2024,9efab46030c88c5c66d8bdcadf246dba,50.26,{9.12},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 34,Developer 6
6/5/2023 2:00,528971.00,1/23/2023,2/28/2024,91268c11f60ddc41b723a12197fd97d3,155.32,{15.28},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 34,Developer 6
6/5/2023 2:00,233308.00,5/15/2023,3/5/2024,8a4ef3b087bc291b60778e119b668316,47.41,{11.83},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 8,Developer 6
6/6/2023 2:00,267689.00,11/21/2022,6/5/2023,a3d13b1bfef63057d86cf35e0826ad7a,56.38,{24.81},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 64,Developer 1
6/7/2023 2:00,,9/22/2022,3/25/2024,6f6aae7b5742d638658c8011c2b16bb5,105.66,{12.90},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 65,Developer 43
6/7/2023 2:00,235800.00,9/22/2022,3/25/2024,3b4f555e678b7aabcb0e8ad8f5db912a,58.97,{8.73},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 65,Developer 43
6/7/2023 2:00,156765.00,9/22/2022,3/25/2024,f339fe5766d82e50e3b29cd8cc6dc6ea,46.8,{3.60},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 66,Developer 44
6/7/2023 2:00,229750.00,1/20/2023,3/25/2024,6c6ece2265a21d7ca8388a4aae1456c9,47.0,{6.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 24,Developer 5
6/7/2023 2:00,178112.00,9/22/2022,3/25/2024,80a50b14ebcc74a365332e994a78a27d,47.3,{4.70},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 40,Developer 32
6/7/2023 2:00,,5/31/2023,3/25/2024,4870dcae54335d06ebfae4af97bc2739,100.96,{15.43},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 67,Developer 45
6/7/2023 2:00,,9/22/2022,3/25/2024,f948bec73c5cceb5944807326c7ef2d2,59.04,{9.79},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 65,Developer 43
6/7/2023 2:00,,9/22/2022,3/25/2024,a3a6ebd188a92aff4322eeb66f1cc82b,59.86,{32.88},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 65,Developer 43
6/7/2023 2:00,300240.00,9/22/2022,10/4/2023,4aa69d8e1e51334d3afc91770f5cd696,48.94,{3.78},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,291000.00,9/22/2022,10/4/2023,3e1f8b9fee52f2608428aeed27997c8f,48.66,{3.78},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,,9/22/2022,10/4/2023,271d4b4136b9317fd83fe889d3f0a294,50.78,{3.92},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,,9/22/2022,10/4/2023,27d4e17ee3a679b8ce2330b66c2b6410,49.16,{4.79},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,,9/22/2022,10/4/2023,1d7b140fe891c5726dd44d80b10c1186,52.58,{4.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,295320.00,9/22/2022,10/4/2023,1c9a4173e57c29461f356e9ba52e0686,49.16,{4.79},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,,12/23/2022,3/25/2024,4b07e7f1e3be1a4cb8c621c82958e4df,146.24,{453.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",,Project 68,Developer 46
6/7/2023 2:00,183990.00,12/23/2022,3/25/2024,e4eaee6319f607ea7dfad70fdcab7230,65.3,{15.70},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 18,Developer 16
6/7/2023 2:00,,9/22/2022,10/4/2023,c9e65a92294bb28bb3b1677b8955b733,49.16,{4.47},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,,12/23/2022,3/25/2024,dbf37bdacb0605f73a178966b47b10e7,64.0,{203.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 16,Developer 14
6/7/2023 2:00,286183.00,12/23/2022,3/25/2024,9d2bd59695cdb3306363e649a7ce8238,69.76,{10.08},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 47,Developer 37
6/7/2023 2:00,230750.00,12/23/2022,3/25/2024,ec6a66edf7315a75b92a3c527f27e4ee,50.0,{5.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 48,Developer 5
6/7/2023 2:00,376364.00,11/11/2022,3/25/2024,f72d198921a17da8b2c429fbe4806613,87.72,{7.59},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 17,Developer 15
6/7/2023 2:00,319120.00,11/11/2022,3/25/2024,9c3f57c696fb2127557889e1eb21f7c8,72.63,{5.29},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 17,Developer 15
6/7/2023 2:00,176940.00,11/11/2022,3/25/2024,61f73baed85d0c941995814d57fbae55,35.83,{5.29},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 17,Developer 15
6/7/2023 2:00,1100000.00,5/31/2023,3/25/2024,4ff1b8a69d35814a8fb21b50857db5cd,222.02,{76.85},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 67,Developer 45
6/7/2023 2:00,,5/31/2023,3/25/2024,313070996a0f60e945f7eb7618577192,54.15,{4.65},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 67,Developer 45
6/7/2023 2:00,239850.00,9/22/2022,3/15/2024,b8b1265e307e57043c7b01d250307c37,52.4,{5.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 39,Developer 31
6/7/2023 2:00,1029000.00,1/6/2023,3/25/2024,bff20d39d5bc3deab91fc395673a0a76,173.16,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 69,Developer 47
6/7/2023 2:00,,9/22/2022,10/4/2023,f99fa00f6d12c53fff85c4b508bafd7e,52.58,{4.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,349750.00,9/22/2022,3/25/2024,5b810e059541d66f9c0927bbd88b3724,68.0,{10.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 24,Developer 5
6/7/2023 2:00,671956.00,9/22/2022,10/4/2023,76ad0c7576083272842877d1ce96f1dd,112.88,{10.02},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 20,Developer 18
6/7/2023 2:00,183193.00,9/22/2022,3/25/2024,3822fd129a4cda1edcf8efaee689c61a,35.27,{6.91},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 38,Developer 30
6/7/2023 2:00,,5/31/2023,3/25/2024,9fa141535d3917b8719a3e468973640e,57.12,{8.50},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 67,Developer 45
6/7/2023 2:00,,5/31/2023,3/25/2024,d2ac23beac0f1b3c845e5f8eb728c66b,57.12,{8.50},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 67,Developer 45
6/7/2023 2:00,1100000.00,5/31/2023,3/25/2024,fd32bc9541f0a747ea32bdcc394f62d1,216.34,{90.12},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_7,Project 67,Developer 45
6/7/2023 2:00,,9/22/2022,10/4/2023,9462fa381aa90340981fd3d74bc6dfeb,52.58,{4.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,272750.00,9/22/2022,3/25/2024,4100ecef63decdbec4a8d610cd1efacc,69.0,{5.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 24,Developer 5
6/7/2023 2:00,,9/22/2022,10/4/2023,c137fa483c8a96e654734ac377f3e7cb,52.39,{4.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/7/2023 2:00,,5/31/2023,3/25/2024,bd5282e2cca55f6dab1db44222854273,54.15,{4.65},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 67,Developer 45
6/7/2023 2:00,300240.00,9/22/2022,10/4/2023,71e7851796bd3eaa935463ac04cba673,49.16,{4.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 20,Developer 18
6/8/2023 2:00,170828.00,1/20/2023,6/7/2023,a7e456240a4087ef338094ad63ee39ce,44.3,{2.38},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 63,Developer 3
6/8/2023 2:00,239339.00,1/25/2023,6/7/2023,5507bc92bac8a62d17a2d9c3cea6424d,36.8,{4.98},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 70,Developer 3
6/8/2023 2:00,451268.00,1/20/2023,6/7/2023,36f9a0aa7dc561304dc6b7fef33cf019,74.9,{12.58},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 70,Developer 3
6/8/2023 2:00,326428.00,1/20/2023,6/7/2023,482664fee85e9d5bb6c0359e882e09f8,72.4,{4.90},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 61,Developer 3
6/8/2023 2:00,541576.00,11/4/2022,3/25/2024,6531e0ddb6d1f498d032d1add5e3ff74,96.6,{84.30},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 1,Developer 1
6/8/2023 2:00,235921.00,1/27/2023,6/7/2023,bb80e3f3b2b9d97c1755cd1af6bd70fa,53.03,{12.49},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 1,Developer 1
6/8/2023 2:00,330000.00,1/27/2023,6/7/2023,8b15160eaebc3dbd2e7d5e033944fb2a,81.23,{8.46},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 31,Developer 1
6/12/2023 2:00,149990.00,1/4/2023,3/25/2024,39e7a2c8a6045f697b674bd00d873d93,56.4,{5.70},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 9,Developer 7
6/12/2023 2:00,270650.00,11/3/2022,3/25/2024,c7897cc2cc8c69378ce2733ec0567bbe,48.88,{11.70},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 11,Developer 9
6/12/2023 2:00,,11/3/2022,3/25/2024,b2814c76138c2ee0b398c453151dd5b0,54.52,{6.39},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 11,Developer 9
6/12/2023 2:00,119990.00,1/4/2023,3/25/2024,e5e5fe48b5ca84980e9e080612ff70ef,36.1,{4.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 9,Developer 7
6/15/2023 2:00,352257.00,4/20/2023,3/5/2024,2eb48675530dcb22abf24d297d08aa0c,72.3,{19.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 8,Developer 6
6/15/2023 2:00,237850.00,1/23/2023,2/28/2024,6523021714aa27b163e7402546325b17,48.45,{10.53},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 34,Developer 6
6/15/2023 2:00,422969.00,1/23/2023,2/28/2024,789ba460acc0846aeacc4839d0961df6,114.25,{44.79},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 34,Developer 6
6/15/2023 2:00,419704.00,3/19/2023,3/5/2024,460fef9023f2e4cb714074d5e7a3d4e5,103.73,{19.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 8,Developer 6
6/15/2023 2:00,761420.00,2/18/2023,2/28/2024,050906e56feb375937899f89b8b88a27,178.86,{101.16},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 34,Developer 6
6/15/2023 2:00,,5/15/2023,3/5/2024,d86d50ad7d51e6afa371052e416b674b,103.73,{19.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 8,Developer 6
6/15/2023 2:00,247247.00,1/23/2023,3/5/2024,8884cedc199db3eff35707a2ce3eaa89,51.1,{11.83},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 8,Developer 6
6/15/2023 2:00,346830.00,5/15/2023,3/5/2024,8e8687aa3a9029ec3cc3febb5053b5b2,72.55,{39.21},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 8,Developer 6
6/15/2023 2:00,229575.00,3/19/2023,3/5/2024,a2e087680182f7be625f98285aabe546,47.41,{11.83},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 8,Developer 6
6/15/2023 2:00,356547.00,1/23/2023,3/5/2024,6101c5a21889d1b8bbb5b2a0e8c07172,76.89,{11.84},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 8,Developer 6
6/15/2023 2:00,394209.00,5/15/2023,3/5/2024,afe7bfd8ff469eb41c4896cffcb902f3,93.53,{19.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 8,Developer 6
6/16/2023 2:00,328855.00,2/10/2023,6/15/2023,d1a3df4a8e9a293ad7d7d6701c62c73d,68.1,{4.91},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 61,Developer 3
6/16/2023 2:00,256274.00,2/10/2023,6/15/2023,0eaee8f9e3627f97ece60713bf90aa3a,62.5,{3.77},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 4,Developer 3
6/17/2023 2:00,1012250.00,9/22/2022,3/11/2024,91c379e7a34df7467e5ea04f148abbe5,109.1,{18.50},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 7,Developer 5
6/19/2023 2:00,579900.00,11/3/2022,3/25/2024,b6436cd4730dd0fca33de3c63fc5dd0d,98.9,{12.38},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 11,Developer 9
6/20/2023 2:00,182400.00,10/10/2022,6/19/2023,b3f0d95dd69073890005e4ffaaa00e3e,54.6,{2.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 15,Developer 13
6/20/2023 2:00,184440.00,12/15/2022,6/19/2023,e2d6d4cd9f35075baa9466745a8d3f2d,48.9,{2.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 15,Developer 13
6/20/2023 2:00,179640.00,10/10/2022,6/19/2023,910a120b872f858be50e757e383e6604,56.2,{2.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 15,Developer 13
6/22/2023 2:00,300749.00,1/23/2023,3/5/2024,178713efdbb0c209defccd40f620b363,71.2,{11.83},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 8,Developer 6
6/23/2023 2:00,277040.00,9/22/2022,3/25/2024,fc9242be4add32b5620006de1736752a,59.0,{4.10},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 42,Developer 33
6/23/2023 2:00,191900.00,12/23/2022,3/25/2024,eb35d3b8e6314b9c36ece0199021a637,65.0,{393.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 16,Developer 14
6/23/2023 2:00,233213.00,9/22/2022,3/25/2024,5b24d0d8ec39a3fdf217f373e15595b0,45.5,{4.10},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 42,Developer 33
6/23/2023 2:00,244900.00,12/23/2022,3/25/2024,88cde08865be54780719ec525559d5ef,108.2,{167.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 71,Developer 48
